,index,machine_id,site_session_id,domain_id,ref_domain_name,pages_viewed,duration,event_date,event_time,tran_flg,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name
510,6418248,85112920,4712658112454,4138040089195024334,,1.0,0,01/20/2011,4:47:10,,,,,,,99,2,5,5,4,1,1,1,0,54162,msicourse.com
511,6422245,85114931,4663811903441,6212936584531552900,,3.0,3,01/31/2011,18:13:49,,,,,,,99,1,2,10,4,1,1,1,0,13815,homecashflowsolution.com
512,6449448,85165971,4751134232501,1549148620406576784,,3.0,1,01/03/2011,23:43:39,,,,,,,99,3,2,9,4,1,1,1,0,40206,getleanspa.com
513,6468730,85171705,4671873617848,8087271933502976839,,1.0,1,01/06/2011,1:33:20,,,,,,,99,3,2,11,3,1,1,1,0,33523,dermatalskincare.com
514,6479407,85177478,4449686982580,10133794716842256287,health8news.com,2.0,0,01/02/2011,6:02:50,,,,,,,99,1,6,11,2,1,1,1,0,11204,dlxm.net
515,6508308,85232394,4579252375481,10093940193322575519,google.com,4.0,0,01/07/2011,3:26:39,,,,,,,99,2,3,5,7,0,3,1,0,48188,bigdeal.com
516,6519609,85240393,4582316380089,4138040089195024334,,1.0,1,01/07/2011,3:25:56,,,,,,,99,2,6,4,6,1,1,1,0,66219,msicourse.com
517,6524764,85241327,4832496390077,6212936584531552900,,1.0,1,01/11/2011,5:44:36,,,,,,,99,2,4,4,5,1,1,1,0,50111,homecashflowsolution.com
518,6531624,85243778,4706532462523,10403549969693689745,completejoblistings.com,3.0,4,01/09/2011,23:45:36,,,,,,,99,2,2,4,5,1,2,1,0,65203,home-online-jobs.org
519,6544857,85284401,4693735772104,10093940193322575519,,7.0,1,01/22/2011,21:16:57,,,,,,,99,1,4,7,5,1,1,1,1,11367,bigdeal.com
520,6544858,85284401,4693735903176,11385444773187580308,google.com,1.0,0,01/22/2011,21:16:55,,,,,,,99,1,4,7,5,1,1,1,1,11367,wikkit.org
521,6558300,85291530,4712052494267,10403549969693689745,,2.0,0,01/09/2011,23:26:32,,,,,,,99,3,5,6,3,1,1,1,0,28073,home-online-jobs.org
522,6558302,85291530,4712052625339,10403549969693689745,yahoo.com,7.0,35,01/09/2011,22:45:11,,,,,,,99,3,5,6,3,1,1,1,0,28073,home-online-jobs.org
523,6558442,85291530,4726764212151,10403549969693689745,,3.0,10,01/05/2011,6:14:27,,,,,,,99,3,5,6,3,1,1,1,0,28073,home-online-jobs.org
524,6558633,85291530,4812016717756,10403549969693689745,yahoo.com,5.0,5,01/10/2011,22:47:37,,,,,,,99,3,5,6,3,1,1,1,0,28073,home-online-jobs.org
525,6558821,85291530,4841758265291,10403549969693689745,yahoo.com,1.0,1,01/25/2011,1:06:49,,,,,,,99,3,5,6,3,1,1,1,0,28073,home-online-jobs.org
526,6582685,85337953,4472821321652,8087271933502976839,weeklyinform.com,1.0,1,01/02/2011,23:52:51,,,,,,,99,1,4,7,6,1,1,1,0,18504,dermatalskincare.com
527,6590371,85340717,4775032000438,10093940193322575519,,2.0,0,01/04/2011,2:21:08,,,,,,,99,2,3,11,2,1,1,1,0,49307,bigdeal.com
528,6607367,85380651,4792759095232,4138040089195024334,,1.0,0,01/14/2011,16:46:34,,,,,,,99,3,2,9,5,1,1,1,0,32828,msicourse.com
529,6609984,85381697,4701183086520,4138040089195024334,,1.0,1,01/06/2011,16:16:15,,,,,,,99,4,6,3,1,1,2,1,0,90044,msicourse.com
530,6622994,85388210,4833517834181,10093940193322575519,google.com,3.0,0,01/19/2011,17:15:31,,,,,,,99,1,5,7,7,1,1,1,0,12701,bigdeal.com
531,6654432,85469571,4483461025716,7721247640741137834,,4.0,3,01/02/2011,23:09:43,,,,,,,99,3,6,9,4,0,1,1,0,73401,homebizstartupkit.com
532,6668577,85474703,4859680919499,6212936584531552900,,3.0,1,01/25/2011,20:50:58,,,,,,,99,3,2,6,2,0,1,1,0,35546,homecashflowsolution.com
533,6675164,85475774,4745838268343,2749123530820720401,consumertipsonline.net,5.0,5,01/05/2011,3:33:05,,,,,,,99,4,5,5,4,1,1,1,0,97702,fibradetox.com
534,6675165,85475774,4745838333879,1549148620406576784,consumertipsonline.net,7.0,7,01/05/2011,3:25:18,,,,,,,99,4,5,5,4,1,1,1,0,97702,getleanspa.com
535,6696058,85489252,4768573296578,10403549969693689745,classifiedads.com,4.0,4,01/16/2011,17:05:44,,,,,,,99,3,3,2,6,1,1,1,0,21093,home-online-jobs.org
536,6696249,85489252,4848282439628,6212936584531552900,,4.0,3,01/26/2011,16:53:37,,,,,,,99,3,3,2,6,1,1,1,0,21093,homecashflowsolution.com
537,6717954,85534660,4766970744777,10093940193322575519,,4.0,12,01/23/2011,21:38:44,,,,,,,99,1,2,4,2,1,1,1,0,15501,bigdeal.com
538,6717955,85534660,4766970875849,11385444773187580308,google.com,4.0,11,01/23/2011,21:38:40,,,,,,,99,1,2,4,2,1,1,1,0,15501,wikkit.org
539,6751643,85588904,4682211659706,12143374545845515600,,1.0,0,01/08/2011,17:48:05,,,,,,,99,2,2,11,4,0,1,1,0,37813,sobelabsdirect.com
540,6755955,85590340,4510735863732,10403549969693689745,news9today.org,1.0,1,01/02/2011,23:03:53,,,,,,,99,3,3,8,6,1,1,1,0,75093,home-online-jobs.org
541,6758180,85590340,4941653282750,10403549969693689745,news9today.org,1.0,1,01/12/2011,0:27:34,,,,,,,99,3,3,8,6,1,1,1,0,75093,home-online-jobs.org
542,6774442,85597161,4878538706890,6212936584531552900,,1.0,1,01/24/2011,21:18:56,,,,,,,99,4,3,6,5,1,5,1,1,85208,homecashflowsolution.com
543,6795105,85637682,4761023483841,10403549969693689745,twodollarclick.com,4.0,1,01/15/2011,2:04:59,,,,,,,99,1,2,8,2,1,1,1,0,12020,home-online-jobs.org
544,6795518,85637682,4792573038530,10403549969693689745,twodollarclick.com,4.0,1,01/16/2011,20:55:10,,,,,,,99,1,2,8,2,1,1,1,0,12020,home-online-jobs.org
545,6795781,85637682,4829900640181,10403549969693689745,,5.0,3,01/03/2011,22:36:18,,,,,,,99,1,2,8,2,1,1,1,0,12020,home-online-jobs.org
546,6804742,85639372,4687366983630,10093940193322575519,ebay.com,2.0,0,01/28/2011,5:26:37,,,,,,,99,4,5,8,2,1,1,1,1,86314,bigdeal.com
547,6819104,85646459,4877331337157,10093940193322575519,doubleclick.net,7.0,0,01/19/2011,2:47:07,,,,,,,99,2,2,11,5,1,1,1,0,48167,bigdeal.com
548,6835202,85686451,4953440391102,10093940193322575519,ebay.com,4.0,0,01/12/2011,5:06:11,,,,,,,99,3,3,9,4,0,1,1,0,35672,bigdeal.com
549,6835623,85686459,4638445801423,6212936584531552900,,2.0,0,01/29/2011,0:07:14,,,,,,,99,4,2,11,5,1,3,1,0,85215,homecashflowsolution.com
550,6836508,85686459,4843000893389,6212936584531552900,new8reports.com,3.0,0,01/27/2011,6:02:54,,,,,,,99,4,2,11,5,1,3,1,0,85215,homecashflowsolution.com
551,6838132,85687015,4878676594636,10093940193322575519,ask.com,1.0,1,01/26/2011,2:45:52,,,,,,,99,3,2,1,1,1,5,1,0,27203,bigdeal.com
552,6867786,85698101,4890716934090,10093940193322575519,google.com,12.0,2,01/24/2011,23:31:18,,,,,,,99,3,5,6,6,1,2,1,0,76134,bigdeal.com
553,6882111,85700764,4958824959934,4138040089195024334,,1.0,0,01/12/2011,3:28:47,,,,,,,99,1,4,3,1,1,2,1,1,11385,msicourse.com
554,6883310,85701331,4938589409220,10093940193322575519,facebook.com,2.0,0,01/18/2011,18:48:43,,,,,,,99,1,2,8,5,0,1,1,0,11235,bigdeal.com
555,6900412,85707525,4042712944563,4138040089195024334,,1.0,0,01/01/2011,1:02:55,,,,,,,99,1,2,3,4,1,2,1,0,11101,msicourse.com
556,6951256,85786763,4762983468984,14325437869847223981,online8report.com,6.0,18,01/06/2011,16:57:29,,,,,,,99,3,5,4,5,0,1,1,0,34714,eprofits.com
557,6971317,85791579,4968521207742,10403549969693689745,,3.0,0,01/12/2011,14:08:41,,,,,,,99,3,1,5,5,0,3,1,0,23234,home-online-jobs.org
558,6971318,85791579,4968521404350,10403549969693689745,,3.0,1,01/12/2011,13:43:24,,,,,,,99,3,1,5,5,0,3,1,0,23234,home-online-jobs.org
559,6987929,85829399,4706677428174,16279463642511419670,lifestyleherald.com,17.0,4,01/28/2011,1:24:28,,,,,,,99,2,2,8,5,0,1,1,0,57069,southbeachjava.com
560,7005385,85839118,4798234300359,10403549969693689745,newsdaily7.com,4.0,6,01/21/2011,2:07:48,,,,,,,99,1,4,7,5,1,1,1,0,8857,home-online-jobs.org
561,7005972,85839118,4916348587979,10403549969693689745,,1.0,1,01/25/2011,15:54:23,,,,,,,99,1,4,7,5,1,1,1,0,8857,home-online-jobs.org
562,7021519,85844612,4811118219209,6212936584531552900,,1.0,1,01/23/2011,19:59:06,,,,,,,99,3,3,4,5,1,2,1,0,21801,homecashflowsolution.com
563,7021523,85844612,4811118546889,6212936584531552900,,1.0,1,01/23/2011,18:39:18,,,,,,,99,3,3,4,5,1,2,1,0,21801,homecashflowsolution.com
564,7036688,85886479,4815597014967,8087271933502976839,,1.0,1,01/05/2011,22:50:33,,,,,,,99,3,2,11,4,1,1,1,0,40514,dermatalskincare.com
565,7094702,85914324,4874099101622,4138040089195024334,ivaninsiderblog.com,2.0,0,01/04/2011,15:42:48,,,,,,,99,1,4,5,3,1,5,0,0,6105,msicourse.com
566,7100878,85916172,4884742475712,1354232705423967177,,1.0,1,01/14/2011,0:02:24,,,,,,,99,2,2,11,2,0,1,1,0,44641,theinstantwealthbuilder.com
567,7120106,85921780,4680637747151,6212936584531552900,,4.0,1,01/29/2011,13:52:31,,,,,,,99,1,1,11,6,0,1,1,0,6492,homecashflowsolution.com
568,7131975,85924747,4878911213494,1549148620406576784,,1.0,1,01/04/2011,21:48:00,,,,,,,99,2,2,6,4,1,2,1,0,45042,getleanspa.com
569,7136717,85926588,4890834702285,12613531823760856495,channel5healthnews.com,1.0,1,01/27/2011,16:56:02,,,,,,,99,1,6,8,7,1,1,1,0,10583,getslim-e-z.com
570,7161097,85993519,4828070416327,10093940193322575519,,2.0,0,01/21/2011,3:40:43,,,,,,,99,3,2,9,6,1,2,1,0,78216,bigdeal.com
571,7161099,85993519,4828070612935,11385444773187580308,,2.0,0,01/21/2011,3:40:39,,,,,,,99,3,2,9,6,1,2,1,0,78216,wikkit.org
572,7191237,85999579,4925556199356,6212936584531552900,new8reports.com,9.0,30,01/10/2011,15:00:04,,,,,,,99,2,4,8,7,1,1,1,0,54880,homecashflowsolution.com
573,7227119,86005769,4854081654722,10093940193322575519,google.com,10.0,4,01/16/2011,3:46:55,,,,,,,99,4,2,6,6,1,5,1,0,80921,bigdeal.com
574,7246311,86008386,4825553833915,1549148620406576784,,2.0,3,01/09/2011,15:28:58,,,,,,,99,3,5,8,7,1,1,1,0,40175,getleanspa.com
575,7259193,86048733,4754233364410,10403549969693689745,,1.0,1,01/08/2011,0:35:52,,,,,,,99,3,4,7,4,1,2,1,1,33711,home-online-jobs.org
576,7259195,86048733,4754233561018,10403549969693689745,7tracking.com,3.0,2,01/08/2011,0:01:42,,,,,,,99,3,4,7,4,1,2,1,1,33711,home-online-jobs.org
577,7312657,86057411,4828659519425,10403549969693689745,,1.0,1,01/15/2011,6:13:29,,,,,,,99,3,2,8,5,1,2,1,0,75044,home-online-jobs.org
578,7312662,86057411,4828660043713,10403549969693689745,,1.0,1,01/15/2011,3:14:56,,,,,,,99,3,2,8,5,1,2,1,0,75044,home-online-jobs.org
579,7317230,86057955,4940779818956,10093940193322575519,facebook.com,1.0,1,01/26/2011,23:20:27,,,,,,,99,1,2,4,2,1,1,1,0,12801,bigdeal.com
580,7317377,86057955,4948847955914,10093940193322575519,facebook.com,1.0,1,01/24/2011,0:41:15,,,,,,,99,1,2,4,2,1,1,1,0,12801,bigdeal.com
581,7337872,86061633,4942145720268,12143374545845515600,vanityreports.com,1.0,1,01/26/2011,1:33:15,,,,,,,99,1,6,5,5,1,1,1,0,10550,sobelabsdirect.com
582,7338237,86061646,4749001494480,6212936584531552900,,1.0,1,01/30/2011,15:01:05,,,,,,,99,2,6,7,4,1,1,1,0,44028,homecashflowsolution.com
583,7359340,86064606,4999689670596,10133794716842256287,healthylifestylereview.com,1.0,1,01/18/2011,18:32:25,,,,,,,99,4,2,4,2,1,1,1,0,90716,dlxm.net
584,7359342,86064606,4999689801668,1549148620406576784,,1.0,1,01/18/2011,18:31:26,,,,,,,99,4,2,4,2,1,1,1,0,90716,getleanspa.com
585,7359357,86064606,4999691112388,1549148620406576784,news8consumerreport.com,1.0,1,01/18/2011,18:10:02,,,,,,,99,4,2,4,2,1,1,1,0,90716,getleanspa.com
586,7368088,86066404,5000353025988,6212936584531552900,,1.0,1,01/18/2011,19:14:32,,,,,,,99,3,1,8,7,0,1,1,0,78155,homecashflowsolution.com
587,7368152,86066404,5100204003267,6212936584531552900,,2.0,0,01/17/2011,22:30:16,,,,,,,99,3,1,8,7,0,1,1,0,78155,homecashflowsolution.com
588,7387279,86071642,4962387955659,8087271933502976839,live9.org,2.0,6,01/25/2011,1:05:06,,,,,,,99,3,2,10,7,0,1,1,0,40205,dermatalskincare.com
589,7401391,86075551,4910270713792,8087271933502976839,,1.0,1,01/14/2011,1:39:20,,,,,,,99,2,3,8,7,1,5,1,0,48114,dermatalskincare.com
590,7403104,86076971,4857943822263,14325437869847223981,,7.0,3,01/05/2011,19:29:03,,,,,,,99,3,3,3,5,1,1,1,0,33063,eprofits.com
591,7405712,86077825,4836903817153,10093940193322575519,google.com,4.0,0,01/15/2011,23:01:57,,,,,,,99,3,6,10,3,1,2,1,0,32811,bigdeal.com
592,7418332,86119803,4913095053261,10093940193322575519,,2.0,0,01/27/2011,0:47:32,,,,,,,99,2,4,5,2,1,2,1,0,50677,bigdeal.com
593,7441586,86193927,4828245856200,6212936584531552900,,1.0,1,01/22/2011,5:12:07,,,,,,,99,3,4,7,4,1,1,1,0,77471,homecashflowsolution.com
594,7441595,86193927,4828246577096,6212936584531552900,,3.0,1,01/22/2011,4:24:48,,,,,,,99,3,4,7,4,1,1,1,0,77471,homecashflowsolution.com
595,7450049,86201400,4965080436677,10403549969693689745,classifiedads.com,3.0,3,01/19/2011,5:55:25,,,,,,,99,3,6,8,7,1,3,1,0,77584,home-online-jobs.org
596,7455726,86203613,4610007175092,13583168867183700419,,4.0,4,01/02/2011,22:34:18,,,,,,,99,3,5,5,3,1,1,1,0,72719,bizzopheaven.com
597,7455975,86203613,4855455223739,10093940193322575519,,3.0,1,01/09/2011,21:17:09,,,,,,,99,3,5,5,3,1,1,1,0,72719,bigdeal.com
598,7470655,86219878,4889840390086,6212936584531552900,new8reports.com,3.0,1,01/20/2011,13:15:57,,,,,,,99,2,3,9,4,0,1,1,0,62206,homecashflowsolution.com
599,7480947,86227597,4865282805697,1549148620406576784,consumertipsdaily7.com,3.0,1,01/15/2011,18:25:31,,,,,,,99,3,6,6,4,1,1,1,0,21215,getleanspa.com
600,7482486,86227597,5034320596932,10093940193322575519,google.com,1.0,1,01/18/2011,20:57:21,,,,,,,99,3,6,6,4,1,1,1,0,21215,bigdeal.com
601,7488019,86230332,4933249994678,1549148620406576784,beecumphukenreesh.com,1.0,1,01/04/2011,16:12:07,,,,,,,99,1,5,7,6,1,2,1,0,11552,getleanspa.com
602,7524573,86300422,4790711488462,4138040089195024334,,1.0,1,01/28/2011,21:09:08,,,,,,,99,4,5,8,4,1,1,1,0,83815,msicourse.com
603,7535268,86306145,4632627777460,7405390425689258389,consumer-work-journal.com,1.0,1,01/02/2011,16:10:02,,,,,,,99,1,4,6,5,1,1,1,0,11720,trackingspot.info
604,7540069,86307621,4739925282767,7405390425689258389,fdxat8.com,1.0,1,01/29/2011,15:56:38,,,,,,,99,4,4,1,7,1,1,1,0,83647,trackingspot.info
605,7562826,86372866,4953461100480,1354232705423967177,online8report.com,1.0,1,01/14/2011,16:22:30,,,,,,,99,3,4,7,6,1,1,1,0,24401,theinstantwealthbuilder.com
606,7564047,86373924,4797002616782,479443933691733349,idxjmp.com,1.0,1,01/28/2011,16:55:04,,,,,,,99,4,4,6,7,1,3,1,0,94555,trytadalafil.com
607,7570295,86375595,4958020046773,10133794716842256287,health8news.com,1.0,1,01/03/2011,20:47:46,,,,,,,99,4,2,6,1,1,1,1,0,92227,dlxm.net
608,7595790,86386107,4957214543821,6212936584531552900,new8reports.com,3.0,0,01/27/2011,1:01:30,,,,,,,99,2,2,11,5,0,1,1,0,55337,homecashflowsolution.com
609,7624967,86456291,5014968733643,6212936584531552900,,3.0,14,01/25/2011,0:29:00,,,,,,,99,4,2,11,5,0,1,1,0,98597,homecashflowsolution.com
610,7632072,86458328,4144664285107,10133794716842256287,health8news.com,1.0,1,01/01/2011,4:03:53,,,,,,,99,4,1,2,1,0,1,1,0,95648,dlxm.net
611,7652757,86494041,4770614808505,4138040089195024334,,1.0,1,01/07/2011,12:31:26,,,,,,,99,4,6,1,7,1,5,1,0,93635,msicourse.com
612,7653928,86494340,4917117456311,8087271933502976839,,1.0,1,01/05/2011,14:51:17,,,,,,,99,2,3,10,1,0,1,1,0,55965,dermatalskincare.com
613,7657000,86495224,4912855650249,2749123530820720401,,1.0,1,01/23/2011,17:33:26,,,,,,,99,2,5,10,1,1,1,1,0,55419,fibradetox.com
614,7712045,86556536,4825041014734,10093940193322575519,,35.0,45,01/28/2011,4:57:35,,,,,,,99,3,4,4,4,1,2,1,0,37128,bigdeal.com
615,7712047,86556536,4825041211342,11385444773187580308,,2.0,1,01/28/2011,4:57:33,,,,,,,99,3,4,4,4,1,2,1,0,37128,wikkit.org
616,7712108,86556536,4881866887121,6212936584531552900,,1.0,1,01/31/2011,20:38:52,,,,,,,99,3,4,4,4,1,2,1,0,37128,homecashflowsolution.com
617,7714776,86557286,4788252643257,10093940193322575519,,3.0,0,01/07/2011,21:54:10,,,,,,,99,3,6,7,7,1,2,1,0,70037,bigdeal.com
618,7716504,86557369,4981887406029,10093940193322575519,,2.0,0,01/27/2011,0:52:06,,,,,,,99,3,5,6,5,1,2,1,0,24084,bigdeal.com
619,7728448,86563822,5085698592703,6212936584531552900,new8reports.com,3.0,1,01/13/2011,3:25:48,,,,,,,99,3,2,3,1,1,2,1,0,30310,homecashflowsolution.com
620,7734596,86598985,5042666737611,10093940193322575519,bizrate.com,6.0,1,01/25/2011,4:55:35,,,,,,,99,1,4,4,6,1,1,1,0,11209,bigdeal.com
621,7746690,86603385,4944466874310,10093940193322575519,,2.0,0,01/20/2011,20:23:20,,,,,,,99,4,2,11,1,1,1,1,0,97301,bigdeal.com
622,7771908,86613349,4836306063310,10403549969693689745,,1.0,1,01/28/2011,21:53:39,,,,,,,99,3,2,9,5,1,3,1,0,93711,home-online-jobs.org
623,7779723,86645156,4922051203009,1549148620406576784,,1.0,1,01/15/2011,23:47:39,,,,,,,99,3,5,2,4,1,2,1,0,32114,getleanspa.com
624,7779815,86645156,4954141888450,1549148620406576784,,2.0,5,01/16/2011,17:43:45,,,,,,,99,3,5,2,4,1,2,1,0,32114,getleanspa.com
625,7785085,86646915,4782907592655,479443933691733349,news8consumerreport.com,4.0,2,01/29/2011,15:59:29,,,,,,,99,4,1,11,3,0,1,1,0,86314,trytadalafil.com
626,7823445,86690919,5009403482037,11385444773187580308,findstuff.com,2.0,0,01/03/2011,2:28:24,,,,,,,99,3,4,5,6,1,2,1,0,22079,wikkit.org
627,7829444,86692748,5010188799925,4138040089195024334,,1.0,1,01/03/2011,5:57:47,,,,,,,99,1,3,2,1,1,2,1,0,14607,msicourse.com
628,7830156,86692947,4807933235129,10403549969693689745,looking4leaders.org,1.0,1,01/07/2011,1:59:04,,,,,,,99,2,5,6,6,1,1,1,0,61862,home-online-jobs.org
629,7864413,86700026,4964791488450,12143374545845515600,vanityreports.com,1.0,1,01/16/2011,17:57:14,,,,,,,99,3,1,11,1,0,1,1,0,29456,sobelabsdirect.com
630,7867083,86700369,5127729778622,14325437869847223981,,1.0,0,01/12/2011,19:38:16,,,,,,,99,3,1,3,5,0,1,1,0,27713,eprofits.com
631,7887576,86707482,5052203274186,4138040089195024334,,1.0,0,01/24/2011,17:23:03,,,,,,,99,1,3,10,6,1,1,1,1,8406,msicourse.com
632,7889970,86708003,4961502302135,8087271933502976839,weeklyinform.com,1.0,1,01/05/2011,2:47:16,,,,,,,99,3,5,8,3,1,1,1,0,21783,dermatalskincare.com
633,7900814,86710663,4907728048081,6212936584531552900,,2.0,2,01/31/2011,22:14:11,,,,,,,99,3,2,3,1,0,1,1,0,20774,homecashflowsolution.com
634,7900817,86710663,4907728244689,6212936584531552900,,2.0,0,01/31/2011,21:21:51,,,,,,,99,3,2,3,1,0,1,1,0,20774,homecashflowsolution.com
635,7915461,86715163,4187081609139,10093940193322575519,,2.0,1,01/01/2011,6:08:22,,,,,,,99,4,6,5,2,1,3,1,0,92683,bigdeal.com
636,7968012,86727823,4949380829127,7405390425689258389,fdxat8.com,1.0,1,01/21/2011,18:34:49,,,,,,,99,3,1,10,4,0,1,1,0,42701,trackingspot.info
637,7973125,86728656,4974954352578,10403549969693689745,,2.0,0,01/16/2011,19:09:02,,,,,,,99,3,4,11,6,1,1,1,0,77449,home-online-jobs.org
638,7979029,86760949,4970360344518,10403549969693689745,disabilityapprovalguide.com,5.0,4,01/20/2011,22:45:51,,,,,,,99,2,1,4,2,0,1,1,0,63114,home-online-jobs.org
639,7985931,86765304,5142690992062,8087271933502976839,fdx8at6.com,2.0,4,01/12/2011,15:31:05,,,,,,,99,2,2,3,1,1,2,1,0,49507,dermatalskincare.com
640,7996789,86769731,5024208850880,8087271933502976839,,2.0,1,01/14/2011,15:07:38,,,,,,,99,1,6,11,6,1,1,1,0,1301,dermatalskincare.com
641,7998358,86770177,4827737821113,8087271933502976839,,1.0,1,01/07/2011,21:38:36,,,,,,,99,2,4,11,2,1,1,1,0,50701,dermatalskincare.com
642,8003269,86771984,4828650344377,10093940193322575519,google.com,3.0,0,01/07/2011,21:48:32,,,,,,,99,3,2,5,7,0,2,1,0,32137,bigdeal.com
643,8010120,86776969,4709502488500,10093940193322575519,google.com,2.0,0,01/02/2011,5:33:07,,,,,,,99,3,2,7,6,1,2,1,0,38125,bigdeal.com
644,8015755,86777767,5023987142582,1549148620406576784,,1.0,1,01/04/2011,16:02:35,,,,,,,99,3,3,10,2,1,5,1,1,79915,getleanspa.com
645,8015756,86777767,5023987339190,1549148620406576784,consumertipsonline.net,1.0,1,01/04/2011,15:18:32,,,,,,,99,3,3,10,2,1,5,1,1,79915,getleanspa.com
646,8040014,86880681,4966843355079,7405390425689258389,fdxat8.com,1.0,1,01/21/2011,16:01:18,,,,,,,99,3,2,5,5,0,1,1,0,78665,trackingspot.info
647,8045436,86884125,4952340631480,10093940193322575519,,3.0,0,01/06/2011,2:28:21,,,,,,,99,4,3,6,4,1,1,1,0,89117,bigdeal.com
648,8059463,86892992,5080831037381,6212936584531552900,new8reports.com,2.0,0,01/19/2011,23:25:05,,,,,,,99,4,2,9,7,1,5,1,1,87402,homecashflowsolution.com
649,8061005,86893832,5139498340287,10093940193322575519,ezinearticles.com,2.0,0,01/13/2011,14:46:29,,,,,,,99,2,2,8,5,1,1,1,0,60102,bigdeal.com
650,8072979,86897536,4996319023031,1549148620406576784,,1.0,1,01/05/2011,15:44:07,,,,,,,99,3,3,6,5,1,1,1,0,77055,getleanspa.com
651,8082044,86929793,4881133735888,1354232705423967177,,1.0,0,01/30/2011,23:18:54,,,,,,,99,4,5,8,7,1,2,1,0,98506,theinstantwealthbuilder.com
652,8091370,86932132,4977304276935,7405390425689258389,consumerstrickweekly.com,1.0,1,01/21/2011,16:23:41,,,,,,,99,2,5,8,1,1,1,1,1,49224,trackingspot.info
653,8099785,86937224,5087701176261,6212936584531552900,,19.0,20,01/19/2011,0:46:27,,,,,,,99,3,2,11,4,1,1,1,0,24482,homecashflowsolution.com
654,8103759,86939730,5043365875661,7405390425689258389,consumerstrickweekly.com,1.0,1,01/27/2011,17:04:36,,,,,,,99,4,1,5,7,0,1,1,0,94560,trackingspot.info
655,8105708,86939909,5046353399734,10403549969693689745,listpaydaypros.com,2.0,0,01/04/2011,21:51:25,,,,,,,99,3,3,11,6,1,1,1,0,74055,home-online-jobs.org
656,8112659,86942862,5147936100287,10093940193322575519,,2.0,0,01/13/2011,20:54:48,,,,,,,99,4,2,11,3,0,1,1,0,86406,bigdeal.com
657,8112725,86942862,5173541998526,10093940193322575519,,2.0,0,01/12/2011,19:20:02,,,,,,,99,4,2,11,3,0,1,1,0,86406,bigdeal.com
658,8132130,86977510,4888716447694,10093940193322575519,doubleclick.net,4.0,1,01/28/2011,0:32:00,,,,,,,99,1,2,11,7,0,1,1,0,11758,bigdeal.com
659,8132170,86977510,5003794845638,10093940193322575519,cnet.com,3.0,0,01/20/2011,16:09:20,,,,,,,99,1,2,11,7,0,1,1,0,11758,bigdeal.com
660,8158714,86984257,5117490171837,1354232705423967177,internetnews10.com,1.0,1,01/11/2011,21:25:29,,,,,,,99,4,3,3,4,1,5,1,0,95818,theinstantwealthbuilder.com
661,8185800,87020532,4739666218932,10093940193322575519,ign.com,2.0,0,01/02/2011,18:08:47,,,,,,,99,3,2,6,5,0,1,1,0,20879,bigdeal.com
662,8187652,87020709,5008640249798,10093940193322575519,doubleclick.net,1.0,1,01/20/2011,3:57:40,,,,,,,99,4,3,10,6,1,1,1,0,90712,bigdeal.com
663,8192739,87022105,4915288739770,10093940193322575519,ebay.com,3.0,0,01/08/2011,21:24:58,,,,,,,99,1,4,2,6,1,1,1,0,14450,bigdeal.com
664,8201012,87024761,5012235620279,8087271933502976839,,1.0,1,01/05/2011,23:28:40,,,,,,,99,3,3,10,7,1,1,1,0,32137,dermatalskincare.com
665,8202285,87024965,5012341329847,479443933691733349,consumertipsonline.net,12.0,3,01/05/2011,17:46:13,,,,,,,99,4,5,7,1,1,5,1,1,91911,trytadalafil.com
666,8202460,87024965,5156987408319,1549148620406576784,consumertipsonline.net,2.0,14,01/13/2011,16:41:19,,,,,,,99,4,5,7,1,1,5,1,1,91911,getleanspa.com
667,8213800,87028292,4896127913934,10093940193322575519,,2.0,0,01/28/2011,5:23:19,,,,,,,99,3,6,6,5,1,1,1,1,33838,bigdeal.com
668,8213801,87028292,4896128045006,11385444773187580308,,2.0,0,01/28/2011,5:23:15,,,,,,,99,3,6,6,5,1,1,1,1,33838,wikkit.org
669,8236198,87065593,4844879351759,10403549969693689745,verizon.com,1.0,1,01/29/2011,10:37:55,,,,,,,99,3,4,10,4,1,1,1,0,24401,home-online-jobs.org
