,machine_id,site_session_id,domain_id,ref_domain_name,pages_viewed,duration,event_date,event_time,tran_flg,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name,,Non-Product Domain Referrals,
5347118,83459713,4.47254E+12,6.21294E+18,lifestyleherald.com,1,1,1/5/11,3:12:08,,,,,,,99,3,3,7,3,1,3,1,1,31206,homecashflowsolution.com,,,
5350503,83517133,4.50028E+12,1.00939E+19,google.com,2,0,1/16/11,18:17:25,,,,,,,99,2,3,9,5,1,1,1,0,65010,bigdeal.com,,,
5357297,83520151,4.40517E+12,1.00939E+19,ebay.com,24,21,1/30/11,3:25:35,,,,,,,99,2,4,6,1,1,1,1,0,46225,bigdeal.com,,,
5367140,83524038,4.51215E+12,4.79444E+17,new6reports.com,2,2,1/4/11,4:36:34,,,,,,,99,3,4,8,2,1,1,1,0,97404,trytadalafil.com,,,
5367141,83524038,4.51215E+12,1.54915E+18,new6reports.com,2,2,1/4/11,4:36:05,,,,,,,99,3,4,8,2,1,1,1,0,97404,getleanspa.com,,,
5386572,83541653,4.58553E+12,1.54915E+18,,1,1,1/19/11,19:26:27,,,,,,,99,1,2,11,6,1,1,1,0,15102,getleanspa.com,,,
5395576,83544608,4.46766E+12,1.04035E+19,,9,17,1/22/11,22:12:53,,,,,,,99,3,2,8,2,0,1,1,0,23452,home-online-jobs.org,,,
5396212,83544642,4.59551E+12,6.21294E+18,new8reports.com,3,1,1/24/11,16:37:22,,,,,,,99,3,4,10,3,1,2,1,0,36606,homecashflowsolution.com,,,
5418040,83551073,4.44999E+12,1.43254E+19,online8report.com,6,32,1/6/11,15:56:10,,,,,,,99,3,1,8,1,0,2,1,0,30815,eprofits.com,,,
5418507,83551322,4.40365E+12,1.54915E+18,,2,0,1/8/11,21:10:23,,,,,,,99,3,1,6,2,0,1,1,0,29483,getleanspa.com,,,
5429362,83555181,4.45127E+12,1.75912E+19,google.com,1,1,1/6/11,3:56:44,,,,,,,99,1,1,4,5,0,2,1,0,11412,google.com,,,
5429361,83555181,4.45127E+12,1.00939E+19,google.com,2,0,1/6/11,3:56:59,,,,,,,99,1,1,4,5,0,2,1,0,11412,bigdeal.com,,,
5439624,83559704,4.52071E+12,9.32767E+18,,3,0,1/4/11,21:56:50,,,,,,,99,1,6,9,7,1,5,1,1,6511,fatburningfurnace.com,,,
5439623,83559704,4.52071E+12,8.08727E+18,,2,3,1/4/11,21:56:52,,,,,,,99,1,6,9,7,1,5,1,1,6511,dermatalskincare.com,,,
5439540,83559704,4.50023E+12,8.08727E+18,live9.org,2,2,1/21/11,22:15:04,,,,,,,99,1,6,9,7,1,5,1,1,6511,dermatalskincare.com,,,
5439328,83559704,4.41441E+12,1.21434E+19,weeklyinform.com,5,24,1/30/11,20:56:19,,,,,,,99,1,6,9,7,1,5,1,1,6511,sobelabsdirect.com,,,
5456366,83603304,4.48497E+12,4.13804E+18,,1,1,1/15/11,17:55:41,,,,,,,99,3,3,7,4,1,1,1,1,29349,msicourse.com,,,
5460255,83606909,4.4182E+12,8.39872E+18,,1,1,1/30/11,6:21:03,,,,,,,99,3,2,10,7,1,2,1,0,32303,lynxtrack.com,,,
5460254,83606909,4.4182E+12,1.00939E+19,,2,0,1/30/11,6:21:09,,,,,,,99,3,2,10,7,1,2,1,0,32303,bigdeal.com,,,
5462589,83610403,4.47759E+12,1.46602E+19,ask.com,1,1,1/22/11,9:23:43,,,,,,,99,4,2,5,5,1,5,1,0,93907,usgovernmentauctions.net,,,
5462588,83610403,4.47759E+12,8.39872E+18,,1,1,1/22/11,9:23:54,,,,,,,99,4,2,5,5,1,5,1,0,93907,lynxtrack.com,,,
5462587,83610403,4.47759E+12,1.00939E+19,,2,0,1/22/11,9:23:58,,,,,,,99,4,2,5,5,1,5,1,0,93907,bigdeal.com,,,
5471245,83614826,3.79003E+12,1.00939E+19,doubleclick.net,3,0,1/1/11,20:02:53,,,,,,,99,3,3,3,1,1,1,1,0,42728,bigdeal.com,,,
5487434,83626657,4.65105E+12,1.62795E+19,online6health.com,10,5,1/13/11,23:23:29,,,,,,,99,3,6,9,1,1,2,1,0,33127,southbeachjava.com,,,
5500652,83717609,4.49297E+12,8.08727E+18,weeklyinform.com,2,0,1/9/11,21:10:16,,,,,,,99,99,3,8,4,1,1,1,0,99999,dermatalskincare.com,,,
5500653,83717609,4.49297E+12,1.21434E+19,weeklyinform.com,2,0,1/9/11,21:09:24,,,,,,,99,99,3,8,4,1,1,1,0,99999,sobelabsdirect.com,,,
5525558,83738685,3.80555E+12,8.08727E+18,weeklyinform.com,2,2,1/1/11,18:13:07,,,,,,,99,2,2,11,2,0,1,1,0,65714,dermatalskincare.com,,,
5530765,83742214,4.49443E+12,1.04035E+19,news11today.net,3,1,1/31/11,21:55:00,,,,,,,99,4,5,11,5,1,1,1,0,91203,home-online-jobs.org,,,
5548894,83752397,4.38595E+12,1.54915E+18,,7,2,1/7/11,12:21:33,,,,,,,99,3,3,9,7,0,1,1,0,74804,getleanspa.com,,,
5549064,83752397,4.63035E+12,6.21294E+18,,2,21,1/24/11,14:03:27,,,,,,,99,3,3,9,7,0,1,1,0,74804,homecashflowsolution.com,,,
5554011,83754826,4.5534E+12,8.39872E+18,,1,1,1/4/11,2:22:58,,,,,,,99,4,1,11,7,0,3,1,0,85284,lynxtrack.com,,,
5554010,83754826,4.55339E+12,1.00939E+19,,2,0,1/4/11,2:23:01,,,,,,,99,4,1,11,7,0,3,1,0,85284,bigdeal.com,,,
5565217,83761968,4.50431E+12,1.21434E+19,itstimetotrack.com,1,1,1/22/11,20:50:00,,,,,,,99,2,6,4,5,1,5,1,1,67062,sobelabsdirect.com,,,
5566233,83762394,4.44082E+12,9.56418E+18,,1,1,1/8/11,0:26:30,,,,,,,99,3,3,11,1,1,1,1,0,34653,bestmoneymakerspro.com,,,
5566232,83762394,4.44082E+12,1.04035E+19,bestmoneymakerspro.com,3,1,1/8/11,0:26:33,,,,,,,99,3,3,11,1,1,1,1,0,34653,home-online-jobs.org,,,
5589095,83877341,4.50348E+12,1.0084E+19,,1,1,1/31/11,20:38:16,,,,,,,99,1,3,7,5,1,1,1,0,12047,allrecipes.com,,,
5589094,83877341,4.50348E+12,6.21294E+18,,1,1,1/31/11,20:38:32,,,,,,,99,1,3,7,5,1,1,1,0,12047,homecashflowsolution.com,,,
5589105,83877341,4.50348E+12,6.21294E+18,,1,1,1/31/11,20:02:15,,,,,,,99,1,3,7,5,1,1,1,0,12047,homecashflowsolution.com,,,
5610064,83887239,4.61177E+12,4.13804E+18,,1,0,1/10/11,11:19:06,,,,,,,99,1,2,11,3,1,1,1,0,1038,msicourse.com,,,
5621317,83927743,4.65266E+12,1.29951E+19,news13jobsreport.com,1,1,1/25/11,5:09:38,,,,,,,99,2,2,3,4,1,1,1,0,60609,lnktrkr.net,,,
5621316,83927743,4.65266E+12,4.13804E+18,,1,0,1/25/11,5:09:39,,,,,,,99,2,2,3,4,1,1,1,0,60609,msicourse.com,,,
5633775,83933533,4.77593E+12,1.00939E+19,,2,0,1/17/11,0:50:48,,,,,,,99,3,3,3,5,1,1,1,0,76013,bigdeal.com,,,
5647745,83938450,4.64436E+12,1.00939E+19,,2,0,1/24/11,2:49:25,,,,,,,99,4,2,9,6,1,1,1,0,85345,bigdeal.com,,,
5648797,83938680,4.63695E+12,1.00939E+19,doubleclick.net,4,0,1/26/11,3:42:18,,,,,,,99,4,2,5,5,1,5,1,0,95688,bigdeal.com,,,
5654538,83941073,4.51539E+12,6.21294E+18,,5,28,1/22/11,19:01:55,,,,,,,99,3,2,2,1,0,2,1,0,75243,homecashflowsolution.com,,,
5677736,83949903,4.53302E+12,6.71216E+18,google.com,1,1,1/5/11,2:07:17,,,,,,,99,3,5,6,6,1,2,1,0,30294,mp3raid.com,,,
5677735,83949903,4.53302E+12,1.12981E+19,npvos.com,1,1,1/5/11,2:07:24,,,,,,,99,3,5,6,6,1,2,1,0,30294,ivaninsiderblog.com,,,
5677734,83949903,4.53302E+12,4.13804E+18,ivaninsiderblog.com,1,1,1/5/11,2:07:27,,,,,,,99,3,5,6,6,1,2,1,0,30294,msicourse.com,,,
5710831,84001273,4.46999E+12,1.82824E+17,,1,1,1/28/11,6:17:09,,,,,,,99,2,5,8,4,0,2,1,0,54501,myhughesnet.com,,,
5710830,84001273,4.46999E+12,1.35832E+19,mediajmp.com,1,0,1/28/11,6:17:12,,,,,,,99,2,5,8,4,0,2,1,0,54501,bizzopheaven.com,,,
5717673,84005139,4.57708E+12,1.40263E+19,tumblr.com,2,0,1/4/11,20:16:42,,,,,,,99,1,4,4,5,1,2,1,0,3031,partyrehabb.com,,,
5717672,84005139,4.57708E+12,1.38469E+19,partyrehabb.com,1,1,1/4/11,20:16:53,,,,,,,99,1,4,4,5,1,2,1,0,3031,news9today.org,,,
5717671,84005139,4.57708E+12,1.04035E+19,news9today.org,4,0,1/4/11,20:16:55,,,,,,,99,1,4,4,5,1,2,1,0,3031,home-online-jobs.org,,,
5720698,84007006,4.69345E+12,6.21294E+18,new8reports.com,2,2,1/13/11,1:50:20,,,,,,,99,1,5,4,3,1,1,1,0,2857,homecashflowsolution.com,,,
5721268,84007241,4.57793E+12,8.84369E+18,facebook.com,1,1,1/4/11,22:18:12,,,,,,,99,1,3,6,4,1,1,1,0,19141,weeklyinform.com,,,
5721267,84007241,4.57793E+12,8.08727E+18,,1,1,1/4/11,22:18:20,,,,,,,99,1,3,6,4,1,1,1,0,19141,dermatalskincare.com,,,
5739009,84022826,4.56862E+12,6.21294E+18,,2,0,1/23/11,18:36:32,,,,,,,99,3,1,3,5,0,2,1,0,30088,homecashflowsolution.com,,,
5779154,84164789,4.60486E+12,1.33102E+18,,1,1,1/4/11,17:14:17,,,,,,,99,3,3,7,3,0,1,1,0,30260,health8news.com,,,
5779153,84164789,4.60486E+12,1.01338E+19,health8news.com,1,1,1/4/11,17:14:25,,,,,,,99,3,3,7,3,0,1,1,0,30260,dlxm.net,,,
5871842,84327859,3.86309E+12,1.3011E+19,,2,0,1/1/11,18:43:22,,,,,,,99,1,5,1,5,1,2,1,0,15235,cpaprosperity.com,,,
5871841,84327859,3.86309E+12,1.79602E+19,,2,0,1/1/11,18:43:28,,,,,,,99,1,5,1,5,1,2,1,0,15235,xysclick.com,,,
5871840,84327859,3.86309E+12,4.79444E+17,,2,0,1/1/11,18:43:35,,,,,,,99,1,5,1,5,1,2,1,0,15235,trytadalafil.com,,,
5880878,84331673,4.82839E+12,1.35832E+19,,3,3,1/17/11,18:14:46,,,,,,,99,3,6,11,4,1,2,1,0,70084,bizzopheaven.com,,,
5880888,84331673,4.82839E+12,1.04035E+19,workathome.com,6,15,1/17/11,17:42:48,,,,,,,99,3,6,11,4,1,2,1,0,70084,home-online-jobs.org,,,
5887618,84334477,4.59014E+12,4.13804E+18,,1,1,1/21/11,0:55:26,,,,,,,99,3,2,7,6,0,1,1,0,77346,msicourse.com,,,
5889430,84335402,4.59045E+12,1.04035E+19,news11today.net,1,1,1/21/11,12:46:49,,,,,,,99,3,3,10,1,1,1,1,0,21239,home-online-jobs.org,,,
5891445,84335823,4.65397E+12,1.00939E+19,facebook.com,4,0,1/27/11,4:41:36,,,,,,,99,2,3,5,1,1,1,1,0,43605,bigdeal.com,,,
5891447,84335823,4.65397E+12,1.75912E+19,google.com,1,1,1/27/11,4:40:00,,,,,,,99,2,3,5,1,1,1,1,0,43605,google.com,,,
5891446,84335823,4.65397E+12,1.00939E+19,google.com,9,1,1/27/11,4:40:12,,,,,,,99,2,3,5,1,1,1,1,0,43605,bigdeal.com,,,
5898712,84337442,4.75114E+12,1.00939E+19,google.com,2,0,1/12/11,20:50:15,,,,,,,99,4,1,6,6,0,1,1,0,95054,bigdeal.com,,,
5904522,84340164,4.73606E+12,1.00939E+19,google.com,4,1,1/18/11,3:14:39,,,,,,,99,4,6,11,5,1,2,1,0,91763,bigdeal.com,,,
5916759,84384186,4.67455E+12,8.08727E+18,,4,4,1/10/11,1:49:33,,,,,,,99,3,6,7,1,1,1,1,0,28345,dermatalskincare.com,,,
5916760,84384186,4.67455E+12,1.21434E+19,weeklyinform.com,1,1,1/10/11,1:48:29,,,,,,,99,3,6,7,1,1,1,1,0,28345,sobelabsdirect.com,,,
5920100,84385849,4.70261E+12,1.33102E+18,,1,1,1/11/11,0:28:08,,,,,,,99,2,4,9,6,1,1,1,0,49442,health8news.com,,,
5920099,84385849,4.70261E+12,1.01338E+19,health8news.com,1,1,1/11/11,0:28:15,,,,,,,99,2,4,9,6,1,1,1,0,49442,dlxm.net,,,
5941893,84436309,4.66168E+12,8.08727E+18,,1,1,1/14/11,21:36:50,,,,,,,99,4,3,9,7,0,1,1,0,98115,dermatalskincare.com,,,
5946727,84441268,4.68578E+12,1.26135E+19,online8report.com,2,2,1/10/11,14:37:46,,,,,,,99,4,3,7,2,1,2,1,0,91786,getslim-e-z.com,,,
5984867,84507159,4.62056E+12,1.04035E+19,news9today.org,1,1,1/21/11,1:57:07,,,,,,,99,3,5,7,6,1,2,1,0,28105,home-online-jobs.org,,,
6045403,84614921,4.67421E+12,1.00939E+19,pch.com,4,1,1/3/11,16:10:36,,,,,,,99,2,6,7,6,1,1,1,0,45239,bigdeal.com,,,
6045338,84614921,4.60188E+12,1.00939E+19,pch.com,2,0,1/31/11,19:30:25,,,,,,,99,2,6,7,6,1,1,1,0,45239,bigdeal.com,,,
6049349,84670419,4.79809E+12,8.84369E+18,facebook.com,1,1,1/12/11,23:56:55,,,,,,,99,3,3,9,1,1,2,1,0,38478,weeklyinform.com,,,
6049348,84670419,4.79809E+12,8.08727E+18,,1,1,1/12/11,23:57:07,,,,,,,99,3,3,9,1,1,2,1,0,38478,dermatalskincare.com,,,
6084728,84684084,4.49963E+12,1.62795E+19,,8,4,1/7/11,15:27:11,,,,,,,99,3,2,6,1,1,2,1,1,38127,southbeachjava.com,,,
6101225,84725785,4.79099E+12,1.35423E+18,online8report.com,2,0,1/13/11,23:31:54,,,,,,,99,3,5,1,5,1,5,1,0,22309,theinstantwealthbuilder.com,,,
6166411,84796597,4.74195E+12,5.66691E+18,,1,1,1/10/11,19:27:29,,,,,,,99,3,6,7,1,1,1,1,0,77021,fiscalcashloan.com,,,
6166410,84796597,4.74195E+12,2.74661E+18,decidingcashloans.com,3,0,1/10/11,19:27:34,,,,,,,99,3,6,7,1,1,1,1,0,77021,la-sentinel.com,,,
6166407,84796597,4.74194E+12,1.80512E+19,fiscalcashloan.com,2,0,1/10/11,19:27:42,,,,,,,99,3,6,7,1,1,1,1,0,77021,cashadvancevip.com,,,
6166409,84796597,4.74195E+12,1.04035E+19,,2,0,1/10/11,19:27:48,,,,,,,99,3,6,7,1,1,1,1,0,77021,home-online-jobs.org,,,
6188396,84841900,4.40431E+12,8.08727E+18,,1,1,1/2/11,18:08:23,,,,,,,99,3,5,9,4,0,1,1,1,28806,dermatalskincare.com,,,
6252938,84873973,4.59194E+12,7.71698E+17,walmart.com,1,1,1/28/11,6:22:37,,,,,,,99,3,2,7,4,1,2,1,1,28390,bidfun.com,,,
6252937,84873973,4.59194E+12,8.39872E+18,,1,1,1/28/11,6:22:47,,,,,,,99,3,2,7,4,1,2,1,1,28390,lynxtrack.com,,,
6252936,84873973,4.59194E+12,1.00939E+19,,2,0,1/28/11,6:22:50,,,,,,,99,3,2,7,4,1,2,1,1,28390,bigdeal.com,,,
6279520,84885829,3.94514E+12,1.47028E+19,adsonar.com,1,1,1/1/11,16:43:09,,,,,,,99,2,6,5,7,1,1,1,0,97006,onlinecareerjournal.com,,,
6279519,84885829,3.94514E+12,4.13804E+18,,2,0,1/1/11,16:43:12,,,,,,,99,2,6,5,7,1,1,1,0,97006,msicourse.com,,,
6292387,84889824,3.9465E+12,1.54915E+18,,1,1,1/1/11,21:03:06,,,,,,,99,4,3,6,4,1,5,1,1,91340,getleanspa.com,,,
6299024,84998954,4.66611E+12,1.38469E+19,canadanepal.net,2,1,1/9/11,21:20:31,,,,,,,99,2,5,1,1,1,3,1,0,48933,news9today.org,,,
6299026,84998954,4.66611E+12,1.22786E+19,,1,1,1/9/11,21:20:32,,,,,,,99,2,5,1,1,1,3,1,0,48933,webex.com,,,
6299025,84998954,4.66611E+12,1.04035E+19,news9today.org,1,1,1/9/11,21:20:45,,,,,,,99,2,5,1,1,1,3,1,0,48933,home-online-jobs.org,,,
6314397,85003361,4.83231E+12,1.00939E+19,google.com,3,0,1/13/11,18:18:45,,,,,,,99,2,1,6,1,0,1,1,0,44103,bigdeal.com,,,
6319294,85004928,3.94886E+12,1.33102E+18,,1,1,1/1/11,16:34:51,,,,,,,99,3,3,6,7,1,1,1,0,33860,health8news.com,,,
6319293,85004928,3.94886E+12,1.01338E+19,health8news.com,1,1,1/1/11,16:34:57,,,,,,,99,3,3,6,7,1,1,1,0,33860,dlxm.net,,,
6363772,85054706,4.74556E+12,1.35423E+18,newsinsider6.com,2,2,1/14/11,0:37:49,,,,,,,99,3,4,3,1,1,2,1,0,32206,theinstantwealthbuilder.com,,,
6374420,85058174,4.78607E+12,1.00939E+19,facebook.com,2,0,1/26/11,2:35:47,,,,,,,99,1,2,6,6,1,2,1,0,2562,bigdeal.com,,,
6378633,85060183,4.65341E+12,7.72125E+18,,4,1,1/6/11,21:05:27,,,,,,,99,3,2,11,2,0,1,1,0,34231,homebizstartupkit.com,,,
6384434,85061864,4.6873E+12,1.06048E+19,,1,1,1/5/11,22:42:48,,,,,,,99,1,5,6,3,1,1,1,0,11552,adminder.com,,,
6384433,85061864,4.6873E+12,1.16976E+19,,1,1,1/5/11,22:42:49,,,,,,,99,1,5,6,3,1,1,1,0,11552,promoinfoservices.com,,,
6384432,85061864,4.6873E+12,1.04035E+19,,1,1,1/5/11,22:42:54,,,,,,,99,1,5,6,3,1,1,1,0,11552,home-online-jobs.org,,,
6384298,85061864,4.65688E+12,1.04035E+19,,1,1,1/31/11,16:50:02,,,,,,,99,1,5,6,3,1,1,1,0,11552,home-online-jobs.org,,,
6413177,85109492,4.75265E+12,1.13854E+19,channel9newsreport.com,1,1,1/14/11,22:39:22,,,,,,,99,3,2,4,5,0,2,1,1,76134,wikkit.org,,,
6415056,85110906,4.94079E+12,8.39872E+18,,1,1,1/17/11,15:26:48,,,,,,,99,3,1,9,5,0,3,1,0,71111,lynxtrack.com,,,
6415055,85110906,4.94079E+12,1.00939E+19,,2,0,1/17/11,15:26:50,,,,,,,99,3,1,9,5,0,3,1,0,71111,bigdeal.com,,,
6418248,85112920,4.71266E+12,4.13804E+18,,1,0,1/20/11,4:47:10,,,,,,,99,2,5,5,4,1,1,1,0,54162,msicourse.com,,,
6422245,85114931,4.66381E+12,6.21294E+18,,3,3,1/31/11,18:13:49,,,,,,,99,1,2,10,4,1,1,1,0,13815,homecashflowsolution.com,,,
6449448,85165971,4.75113E+12,1.54915E+18,,3,1,1/3/11,23:43:39,,,,,,,99,3,2,9,4,1,1,1,0,40206,getleanspa.com,,,
6468730,85171705,4.67187E+12,8.08727E+18,,1,1,1/6/11,1:33:20,,,,,,,99,3,2,11,3,1,1,1,0,33523,dermatalskincare.com,,,
6479407,85177478,4.44969E+12,1.01338E+19,health8news.com,2,0,1/2/11,6:02:50,,,,,,,99,1,6,11,2,1,1,1,0,11204,dlxm.net,,,
6479408,85177478,4.44969E+12,1.33102E+18,thesun.co.uk,1,1,1/2/11,6:02:50,,,,,,,99,1,6,11,2,1,1,1,0,11204,health8news.com,,,
6479407,85177478,4.44969E+12,1.01338E+19,health8news.com,2,0,1/2/11,6:02:50,,,,,,,99,1,6,11,2,1,1,1,0,11204,dlxm.net,,,
6479408,85177478,4.44969E+12,1.33102E+18,thesun.co.uk,1,1,1/2/11,6:02:50,,,,,,,99,1,6,11,2,1,1,1,0,11204,health8news.com,,,
6479407,85177478,4.44969E+12,1.01338E+19,health8news.com,2,0,1/2/11,6:02:50,,,,,,,99,1,6,11,2,1,1,1,0,11204,dlxm.net,,,
6479408,85177478,4.44969E+12,1.33102E+18,thesun.co.uk,1,1,1/2/11,6:02:50,,,,,,,99,1,6,11,2,1,1,1,0,11204,health8news.com,,,
6479407,85177478,4.44969E+12,1.01338E+19,health8news.com,2,0,1/2/11,6:02:50,,,,,,,99,1,6,11,2,1,1,1,0,11204,dlxm.net,,,
6479408,85177478,4.44969E+12,1.33102E+18,thesun.co.uk,1,1,1/2/11,6:02:50,,,,,,,99,1,6,11,2,1,1,1,0,11204,health8news.com,,,
6508308,85232394,4.57925E+12,1.00939E+19,google.com,4,0,1/7/11,3:26:39,,,,,,,99,2,3,5,7,0,3,1,0,48188,bigdeal.com,,,
6519610,85240393,4.58232E+12,1.12981E+19,,1,1,1/7/11,3:25:45,,,,,,,99,2,6,4,6,1,1,1,0,66219,ivaninsiderblog.com,,,
6519609,85240393,4.58232E+12,4.13804E+18,,1,1,1/7/11,3:25:56,,,,,,,99,2,6,4,6,1,1,1,0,66219,msicourse.com,,,
6524764,85241327,4.8325E+12,6.21294E+18,,1,1,1/11/11,5:44:36,,,,,,,99,2,4,4,5,1,1,1,0,50111,homecashflowsolution.com,,,
6531624,85243778,4.70653E+12,1.04035E+19,completejoblistings.com,3,4,1/9/11,23:45:36,,,,,,,99,2,2,4,5,1,2,1,0,65203,home-online-jobs.org,,,
6544858,85284401,4.69374E+12,1.13854E+19,google.com,1,0,1/22/11,21:16:55,,,,,,,99,1,4,7,5,1,1,1,1,11367,wikkit.org,,,
6544857,85284401,4.69374E+12,1.00939E+19,,7,1,1/22/11,21:16:57,,,,,,,99,1,4,7,5,1,1,1,1,11367,bigdeal.com,,,
6544858,85284401,4.69374E+12,1.13854E+19,google.com,1,0,1/22/11,21:16:55,,,,,,,99,1,4,7,5,1,1,1,1,11367,wikkit.org,,,
6558442,85291530,4.72676E+12,1.04035E+19,,3,10,1/5/11,6:14:27,,,,,,,99,3,5,6,3,1,1,1,0,28073,home-online-jobs.org,,,
6558300,85291530,4.71205E+12,1.04035E+19,,2,0,1/9/11,23:26:32,,,,,,,99,3,5,6,3,1,1,1,0,28073,home-online-jobs.org,,,
6558302,85291530,4.71205E+12,1.04035E+19,yahoo.com,7,35,1/9/11,22:45:11,,,,,,,99,3,5,6,3,1,1,1,0,28073,home-online-jobs.org,,,
6558633,85291530,4.81202E+12,1.04035E+19,yahoo.com,5,5,1/10/11,22:47:37,,,,,,,99,3,5,6,3,1,1,1,0,28073,home-online-jobs.org,,,
6558821,85291530,4.84176E+12,1.04035E+19,yahoo.com,1,1,1/25/11,1:06:49,,,,,,,99,3,5,6,3,1,1,1,0,28073,home-online-jobs.org,,,
6582685,85337953,4.47282E+12,8.08727E+18,weeklyinform.com,1,1,1/2/11,23:52:51,,,,,,,99,1,4,7,6,1,1,1,0,18504,dermatalskincare.com,,,
6590372,85340717,4.77503E+12,8.39872E+18,,1,1,1/4/11,2:21:06,,,,,,,99,2,3,11,2,1,1,1,0,49307,lynxtrack.com,,,
6590371,85340717,4.77503E+12,1.00939E+19,,2,0,1/4/11,2:21:08,,,,,,,99,2,3,11,2,1,1,1,0,49307,bigdeal.com,,,
6607368,85380651,4.79276E+12,1.68869E+19,lickgranny.com,1,1,1/14/11,16:46:33,,,,,,,99,3,2,9,5,1,1,1,0,32828,maturepornuk.com,,,
6607367,85380651,4.79276E+12,4.13804E+18,,1,0,1/14/11,16:46:34,,,,,,,99,3,2,9,5,1,1,1,0,32828,msicourse.com,,,
6609984,85381697,4.70118E+12,4.13804E+18,,1,1,1/6/11,16:16:15,,,,,,,99,4,6,3,1,1,2,1,0,90044,msicourse.com,,,
6622994,85388210,4.83352E+12,1.00939E+19,google.com,3,0,1/19/11,17:15:31,,,,,,,99,1,5,7,7,1,1,1,0,12701,bigdeal.com,,,
6654432,85469571,4.48346E+12,7.72125E+18,,4,3,1/2/11,23:09:43,,,,,,,99,3,6,9,4,0,1,1,0,73401,homebizstartupkit.com,,,
6668577,85474703,4.85968E+12,6.21294E+18,,3,1,1/25/11,20:50:58,,,,,,,99,3,2,6,2,0,1,1,0,35546,homecashflowsolution.com,,,
6675164,85475774,4.74584E+12,2.74912E+18,consumertipsonline.net,5,5,1/5/11,3:33:05,,,,,,,99,4,5,5,4,1,1,1,0,97702,fibradetox.com,,,
6675165,85475774,4.74584E+12,1.54915E+18,consumertipsonline.net,7,7,1/5/11,3:25:18,,,,,,,99,4,5,5,4,1,1,1,0,97702,getleanspa.com,,,
6696058,85489252,4.76857E+12,1.04035E+19,classifiedads.com,4,4,1/16/11,17:05:44,,,,,,,99,3,3,2,6,1,1,1,0,21093,home-online-jobs.org,,,
6696249,85489252,4.84828E+12,6.21294E+18,,4,3,1/26/11,16:53:37,,,,,,,99,3,3,2,6,1,1,1,0,21093,homecashflowsolution.com,,,
6717955,85534660,4.76697E+12,1.13854E+19,google.com,4,11,1/23/11,21:38:40,,,,,,,99,1,2,4,2,1,1,1,0,15501,wikkit.org,,,
6717954,85534660,4.76697E+12,1.00939E+19,,4,12,1/23/11,21:38:44,,,,,,,99,1,2,4,2,1,1,1,0,15501,bigdeal.com,,,
6717955,85534660,4.76697E+12,1.13854E+19,google.com,4,11,1/23/11,21:38:40,,,,,,,99,1,2,4,2,1,1,1,0,15501,wikkit.org,,,
6751644,85588904,4.68221E+12,5.89488E+18,,1,0,1/8/11,17:48:03,,,,,,,99,2,2,11,4,0,1,1,0,37813,go2jump.org,,,
6751643,85588904,4.68221E+12,1.21434E+19,,1,0,1/8/11,17:48:05,,,,,,,99,2,2,11,4,0,1,1,0,37813,sobelabsdirect.com,,,
6755955,85590340,4.51074E+12,1.04035E+19,news9today.org,1,1,1/2/11,23:03:53,,,,,,,99,3,3,8,6,1,1,1,0,75093,home-online-jobs.org,,,
6758181,85590340,4.94165E+12,1.38469E+19,demonoid.me,1,1,1/12/11,0:27:15,,,,,,,99,3,3,8,6,1,1,1,0,75093,news9today.org,,,
6758180,85590340,4.94165E+12,1.04035E+19,news9today.org,1,1,1/12/11,0:27:34,,,,,,,99,3,3,8,6,1,1,1,0,75093,home-online-jobs.org,,,
6774443,85597161,4.87854E+12,1.66737E+19,,1,0,1/24/11,21:18:36,,,,,,,99,4,3,6,5,1,5,1,1,85208,new8reports.com,,,
6774442,85597161,4.87854E+12,6.21294E+18,,1,1,1/24/11,21:18:56,,,,,,,99,4,3,6,5,1,5,1,1,85208,homecashflowsolution.com,,,
6795781,85637682,4.8299E+12,1.04035E+19,,5,3,1/3/11,22:36:18,,,,,,,99,1,2,8,2,1,1,1,0,12020,home-online-jobs.org,,,
6795105,85637682,4.76102E+12,1.04035E+19,twodollarclick.com,4,1,1/15/11,2:04:59,,,,,,,99,1,2,8,2,1,1,1,0,12020,home-online-jobs.org,,,
6795518,85637682,4.79257E+12,1.04035E+19,twodollarclick.com,4,1,1/16/11,20:55:10,,,,,,,99,1,2,8,2,1,1,1,0,12020,home-online-jobs.org,,,
6804742,85639372,4.68737E+12,1.00939E+19,ebay.com,2,0,1/28/11,5:26:37,,,,,,,99,4,5,8,2,1,1,1,1,86314,bigdeal.com,,,
6819104,85646459,4.87733E+12,1.00939E+19,doubleclick.net,7,0,1/19/11,2:47:07,,,,,,,99,2,2,11,5,1,1,1,0,48167,bigdeal.com,,,
6835202,85686451,4.95344E+12,1.00939E+19,ebay.com,4,0,1/12/11,5:06:11,,,,,,,99,3,3,9,4,0,1,1,0,35672,bigdeal.com,,,
6836508,85686459,4.843E+12,6.21294E+18,new8reports.com,3,0,1/27/11,6:02:54,,,,,,,99,4,2,11,5,1,3,1,0,85215,homecashflowsolution.com,,,
